ubic_geo,entidad,desc_ent,municipio,des_mun
0,0,No aplica,0,No aplica
1000,1,Aguascalientes,1000,No identificado
1001,1,Aguascalientes,1001,Aguascalientes
1002,1,Aguascalientes,1002,Asientos
1003,1,Aguascalientes,1003,Calvillo
1004,1,Aguascalientes,1004,Cosío
1005,1,Aguascalientes,1005,Jesús María
1006,1,Aguascalientes,1006,Pabellón de Arteaga
1007,1,Aguascalientes,1007,Rincón de Romos
1008,1,Aguascalientes,1008,San José de Gracia
1009,1,Aguascalientes,1009,Tepezalá
1010,1,Aguascalientes,1010,El Llano
1011,1,Aguascalientes,1011,San Francisco de los Romo
1998,1,Aguascalientes,1998,No especificado
2000,2,Baja California,2000,No identificado
2001,2,Baja California,2001,Ensenada
2002,2,Baja California,2002,Mexicali
2003,2,Baja California,2003,Tecate
2004,2,Baja California,2004,Tijuana
2005,2,Baja California,2005,Playas de Rosarito
2998,2,Baja California,2998,No especificado
3000,3,Baja California Sur,3000,No identificado
3001,3,Baja California Sur,3001,Comondú
3002,3,Baja California Sur,3002,Mulegé
3003,3,Baja California Sur,3003,La Paz
3008,3,Baja California Sur,3008,Los Cabos
3009,3,Baja California Sur,3009,Loreto
3998,3,Baja California Sur,3998,No especificado
4000,4,Campeche,4000,No identificado
4001,4,Campeche,4001,Calkiní
4002,4,Campeche,4002,Campeche
4003,4,Campeche,4003,Carmen
4004,4,Campeche,4004,Champotón
4005,4,Campeche,4005,Hecelchakán
4006,4,Campeche,4006,Hopelchén
4007,4,Campeche,4007,Palizada
4008,4,Campeche,4008,Tenabo
4009,4,Campeche,4009,Escárcega
4010,4,Campeche,4010,Calakmul
4011,4,Campeche,4011,Candelaria
4998,4,Campeche,4998,No especificado
5000,5,Coahuila de Zaragoza,5000,No identificado
5001,5,Coahuila de Zaragoza,5001,Abasolo
5002,5,Coahuila de Zaragoza,5002,Acuña
5003,5,Coahuila de Zaragoza,5003,Allende
5004,5,Coahuila de Zaragoza,5004,Arteaga
5005,5,Coahuila de Zaragoza,5005,Candela
5006,5,Coahuila de Zaragoza,5006,Castaños
5007,5,Coahuila de Zaragoza,5007,Cuatro Ciénegas
5008,5,Coahuila de Zaragoza,5008,Escobedo
5009,5,Coahuila de Zaragoza,5009,Francisco I. Madero
5010,5,Coahuila de Zaragoza,5010,Frontera
5011,5,Coahuila de Zaragoza,5011,General Cepeda
5012,5,Coahuila de Zaragoza,5012,Guerrero
5013,5,Coahuila de Zaragoza,5013,Hidalgo
5014,5,Coahuila de Zaragoza,5014,Jiménez
5015,5,Coahuila de Zaragoza,5015,Juárez
5016,5,Coahuila de Zaragoza,5016,Lamadrid
5017,5,Coahuila de Zaragoza,5017,Matamoros
5018,5,Coahuila de Zaragoza,5018,Monclova
5019,5,Coahuila de Zaragoza,5019,Morelos
5020,5,Coahuila de Zaragoza,5020,Múzquiz
5021,5,Coahuila de Zaragoza,5021,Nadadores
5022,5,Coahuila de Zaragoza,5022,Nava
5023,5,Coahuila de Zaragoza,5023,Ocampo
5024,5,Coahuila de Zaragoza,5024,Parras
5025,5,Coahuila de Zaragoza,5025,Piedras Negras
5026,5,Coahuila de Zaragoza,5026,Progreso
5027,5,Coahuila de Zaragoza,5027,Ramos Arizpe
5028,5,Coahuila de Zaragoza,5028,Sabinas
5029,5,Coahuila de Zaragoza,5029,Sacramento
5030,5,Coahuila de Zaragoza,5030,Saltillo
5031,5,Coahuila de Zaragoza,5031,San Buenaventura
5032,5,Coahuila de Zaragoza,5032,San Juan de Sabinas
5033,5,Coahuila de Zaragoza,5033,San Pedro
5034,5,Coahuila de Zaragoza,5034,Sierra Mojada
5035,5,Coahuila de Zaragoza,5035,Torreón
5036,5,Coahuila de Zaragoza,5036,Viesca
5037,5,Coahuila de Zaragoza,5037,Villa Unión
5038,5,Coahuila de Zaragoza,5038,Zaragoza
5998,5,Coahuila de Zaragoza,5998,No especificado
5999,5,Coahuila de Zaragoza,5999,Resto de los municipios
6000,6,Colima,6000,No identificado
6001,6,Colima,6001,Armería
6002,6,Colima,6002,Colima
6003,6,Colima,6003,Comala
6004,6,Colima,6004,Coquimatlán
6005,6,Colima,6005,Cuauhtémoc
6006,6,Colima,6006,Ixtlahuacán
6007,6,Colima,6007,Manzanillo
6008,6,Colima,6008,Minatitlán
6009,6,Colima,6009,Tecomán
6010,6,Colima,6010,Villa de Álvarez
6998,6,Colima,6998,No especificado
7000,7,Chiapas,7000,No identificado
7001,7,Chiapas,7001,Acacoyagua
7002,7,Chiapas,7002,Acala
7003,7,Chiapas,7003,Acapetahua
7004,7,Chiapas,7004,Altamirano
7005,7,Chiapas,7005,Amatán
7006,7,Chiapas,7006,Amatenango de la Frontera
7007,7,Chiapas,7007,Amatenango del Valle
7008,7,Chiapas,7008,Angel Albino Corzo
7009,7,Chiapas,7009,Arriaga
7010,7,Chiapas,7010,Bejucal de Ocampo
7011,7,Chiapas,7011,Bella Vista
7012,7,Chiapas,7012,Berriozábal
7013,7,Chiapas,7013,Bochil
7014,7,Chiapas,7014,El Bosque
7015,7,Chiapas,7015,Cacahoatán
7016,7,Chiapas,7016,Catazajá
7017,7,Chiapas,7017,Cintalapa
7018,7,Chiapas,7018,Coapilla
7019,7,Chiapas,7019,Comitán de Domínguez
7020,7,Chiapas,7020,La Concordia
7021,7,Chiapas,7021,Copainalá
7022,7,Chiapas,7022,Chalchihuitán
7023,7,Chiapas,7023,Chamula
7024,7,Chiapas,7024,Chanal
7025,7,Chiapas,7025,Chapultenango
7026,7,Chiapas,7026,Chenalhó
7027,7,Chiapas,7027,Chiapa de Corzo
7028,7,Chiapas,7028,Chiapilla
7029,7,Chiapas,7029,Chicoasén
7030,7,Chiapas,7030,Chicomuselo
7031,7,Chiapas,7031,Chilón
7032,7,Chiapas,7032,Escuintla
7033,7,Chiapas,7033,Francisco León
7034,7,Chiapas,7034,Frontera Comalapa
7035,7,Chiapas,7035,Frontera Hidalgo
7036,7,Chiapas,7036,La Grandeza
7037,7,Chiapas,7037,Huehuetán
7038,7,Chiapas,7038,Huixtán
7039,7,Chiapas,7039,Huitiupán
7040,7,Chiapas,7040,Huixtla
7041,7,Chiapas,7041,La Independencia
7042,7,Chiapas,7042,Ixhuatán
7043,7,Chiapas,7043,Ixtacomitán
7044,7,Chiapas,7044,Ixtapa
7045,7,Chiapas,7045,Ixtapangajoya
7046,7,Chiapas,7046,Jiquipilas
7047,7,Chiapas,7047,Jitotol
7048,7,Chiapas,7048,Juárez
7049,7,Chiapas,7049,Larráinzar
7050,7,Chiapas,7050,La Libertad
7051,7,Chiapas,7051,Mapastepec
7052,7,Chiapas,7052,Las Margaritas
7053,7,Chiapas,7053,Mazapa de Madero
7054,7,Chiapas,7054,Mazatán
7055,7,Chiapas,7055,Metapa
7056,7,Chiapas,7056,Mitontic
7057,7,Chiapas,7057,Motozintla
7058,7,Chiapas,7058,Nicolás Ruíz
7059,7,Chiapas,7059,Ocosingo
7060,7,Chiapas,7060,Ocotepec
7061,7,Chiapas,7061,Ocozocoautla de Espinosa
7062,7,Chiapas,7062,Ostuacán
7063,7,Chiapas,7063,Osumacinta
7064,7,Chiapas,7064,Oxchuc
7065,7,Chiapas,7065,Palenque
7066,7,Chiapas,7066,Pantelhó
7067,7,Chiapas,7067,Pantepec
7068,7,Chiapas,7068,Pichucalco
7069,7,Chiapas,7069,Pijijiapan
7070,7,Chiapas,7070,El Porvenir
7071,7,Chiapas,7071,Villa Comaltitlán
7072,7,Chiapas,7072,Pueblo Nuevo Solistahuacán
7073,7,Chiapas,7073,Rayón
7074,7,Chiapas,7074,Reforma
7075,7,Chiapas,7075,Las Rosas
7076,7,Chiapas,7076,Sabanilla
7077,7,Chiapas,7077,Salto de Agua
7078,7,Chiapas,7078,San Cristóbal de las Casas
7079,7,Chiapas,7079,San Fernando
7080,7,Chiapas,7080,Siltepec
7081,7,Chiapas,7081,Simojovel
7082,7,Chiapas,7082,Sitalá
7083,7,Chiapas,7083,Socoltenango
7084,7,Chiapas,7084,Solosuchiapa
7085,7,Chiapas,7085,Soyaló
7086,7,Chiapas,7086,Suchiapa
7087,7,Chiapas,7087,Suchiate
7088,7,Chiapas,7088,Sunuapa
7089,7,Chiapas,7089,Tapachula
7090,7,Chiapas,7090,Tapalapa
7091,7,Chiapas,7091,Tapilula
7092,7,Chiapas,7092,Tecpatán
7093,7,Chiapas,7093,Tenejapa
7094,7,Chiapas,7094,Teopisca
7096,7,Chiapas,7096,Tila
7097,7,Chiapas,7097,Tonalá
7098,7,Chiapas,7098,Totolapa
7099,7,Chiapas,7099,La Trinitaria
7100,7,Chiapas,7100,Tumbalá
7101,7,Chiapas,7101,Tuxtla Gutiérrez
7102,7,Chiapas,7102,Tuxtla Chico
7103,7,Chiapas,7103,Tuzantán
7104,7,Chiapas,7104,Tzimol
7105,7,Chiapas,7105,Unión Juárez
7106,7,Chiapas,7106,Venustiano Carranza
7107,7,Chiapas,7107,Villa Corzo
7108,7,Chiapas,7108,Villaflores
7109,7,Chiapas,7109,Yajalón
7110,7,Chiapas,7110,San Lucas
7111,7,Chiapas,7111,Zinacantán
7112,7,Chiapas,7112,San Juan Cancuc
7113,7,Chiapas,7113,Aldama
7114,7,Chiapas,7114,Benemérito de las Américas
7115,7,Chiapas,7115,Maravilla Tenejapa
7116,7,Chiapas,7116,Marqués de Comillas
7117,7,Chiapas,7117,Montecristo de Guerrero
7118,7,Chiapas,7118,San Andrés Duraznal
7119,7,Chiapas,7119,Santiago el Pinar
7998,7,Chiapas,7998,No especificado
7999,7,Chiapas,7999,Resto de los municipios
8000,8,Chihuahua,8000,No identificado
8001,8,Chihuahua,8001,Ahumada
8002,8,Chihuahua,8002,Aldama
8003,8,Chihuahua,8003,Allende
8004,8,Chihuahua,8004,Aquiles Serdán
8005,8,Chihuahua,8005,Ascensión
8006,8,Chihuahua,8006,Bachíniva
8007,8,Chihuahua,8007,Balleza
8008,8,Chihuahua,8008,Batopilas
8009,8,Chihuahua,8009,Bocoyna
8010,8,Chihuahua,8010,Buenaventura
8011,8,Chihuahua,8011,Camargo
8012,8,Chihuahua,8012,Carichí
8013,8,Chihuahua,8013,Casas Grandes
8014,8,Chihuahua,8014,Coronado
8015,8,Chihuahua,8015,Coyame del Sotol
8016,8,Chihuahua,8016,La Cruz
8017,8,Chihuahua,8017,Cuauhtémoc
8018,8,Chihuahua,8018,Cusihuiriachi
8019,8,Chihuahua,8019,Chihuahua
8020,8,Chihuahua,8020,Chínipas
8021,8,Chihuahua,8021,Delicias
8022,8,Chihuahua,8022,Dr. Belisario Domínguez
8023,8,Chihuahua,8023,Galeana
8024,8,Chihuahua,8024,Santa Isabel
8025,8,Chihuahua,8025,Gómez Farías
8026,8,Chihuahua,8026,Gran Morelos
8027,8,Chihuahua,8027,Guachochi
8028,8,Chihuahua,8028,Guadalupe
8029,8,Chihuahua,8029,Guadalupe y Calvo
8030,8,Chihuahua,8030,Guazapares
8031,8,Chihuahua,8031,Guerrero
8032,8,Chihuahua,8032,Hidalgo del Parral
8033,8,Chihuahua,8033,Huejotitán
8034,8,Chihuahua,8034,Ignacio Zaragoza
8035,8,Chihuahua,8035,Janos
8036,8,Chihuahua,8036,Jiménez
8037,8,Chihuahua,8037,Juárez
8038,8,Chihuahua,8038,Julimes
8039,8,Chihuahua,8039,López
8040,8,Chihuahua,8040,Madera
8041,8,Chihuahua,8041,Maguarichi
8042,8,Chihuahua,8042,Manuel Benavides
8043,8,Chihuahua,8043,Matachí
8044,8,Chihuahua,8044,Matamoros
8045,8,Chihuahua,8045,Meoqui
8046,8,Chihuahua,8046,Morelos
8047,8,Chihuahua,8047,Moris
8048,8,Chihuahua,8048,Namiquipa
8049,8,Chihuahua,8049,Nonoava
8050,8,Chihuahua,8050,Nuevo Casas Grandes
8051,8,Chihuahua,8051,Ocampo
8052,8,Chihuahua,8052,Ojinaga
8053,8,Chihuahua,8053,Praxedis G. Guerrero
8054,8,Chihuahua,8054,Riva Palacio
8055,8,Chihuahua,8055,Rosales
8056,8,Chihuahua,8056,Rosario
8057,8,Chihuahua,8057,San Francisco de Borja
8058,8,Chihuahua,8058,San Francisco de Conchos
8059,8,Chihuahua,8059,San Francisco del Oro
8060,8,Chihuahua,8060,Santa Bárbara
8061,8,Chihuahua,8061,Satevó
8062,8,Chihuahua,8062,Saucillo
8063,8,Chihuahua,8063,Temósachic
8064,8,Chihuahua,8064,El Tule
8065,8,Chihuahua,8065,Urique
8066,8,Chihuahua,8066,Uruachi
8067,8,Chihuahua,8067,Valle de Zaragoza
8998,8,Chihuahua,8998,No especificado
8999,8,Chihuahua,8999,Resto de los municipios
9000,9,Ciudad de México,9000,No identificado
9002,9,Ciudad de México,9002,Azcapotzalco
9003,9,Ciudad de México,9003,Coyoacán
9004,9,Ciudad de México,9004,Cuajimalpa de Morelos
9005,9,Ciudad de México,9005,Gustavo A. Madero
9006,9,Ciudad de México,9006,Iztacalco
9007,9,Ciudad de México,9007,Iztapalapa
9008,9,Ciudad de México,9008,La Magdalena Contreras
9009,9,Ciudad de México,9009,Milpa Alta
9010,9,Ciudad de México,9010,Álvaro Obregón
9011,9,Ciudad de México,9011,Tláhuac
9012,9,Ciudad de México,9012,Tlalpan
9013,9,Ciudad de México,9013,Xochimilco
9014,9,Ciudad de México,9014,Benito Juárez
9015,9,Ciudad de México,9015,Cuauhtémoc
9016,9,Ciudad de México,9016,Miguel Hidalgo
9017,9,Ciudad de México,9017,Venustiano Carranza
9998,9,Ciudad de México,9998,No especificado
10000,10,Durango,10000,No identificado
10001,10,Durango,10001,Canatlán
10002,10,Durango,10002,Canelas
10003,10,Durango,10003,Coneto de Comonfort
10004,10,Durango,10004,Cuencamé
10005,10,Durango,10005,Durango
10006,10,Durango,10006,General Simón Bolívar
10007,10,Durango,10007,Gómez Palacio
10008,10,Durango,10008,Guadalupe Victoria
10009,10,Durango,10009,Guanaceví
10010,10,Durango,10010,Hidalgo
10011,10,Durango,10011,Indé
10012,10,Durango,10012,Lerdo
10013,10,Durango,10013,Mapimí
10014,10,Durango,10014,Mezquital
10015,10,Durango,10015,Nazas
10016,10,Durango,10016,Nombre de Dios
10017,10,Durango,10017,Ocampo
10018,10,Durango,10018,El Oro
10019,10,Durango,10019,Otáez
10020,10,Durango,10020,Pánuco de Coronado
10021,10,Durango,10021,Peñón Blanco
10022,10,Durango,10022,Poanas
10023,10,Durango,10023,Pueblo Nuevo
10024,10,Durango,10024,Rodeo
10025,10,Durango,10025,San Bernardo
10026,10,Durango,10026,San Dimas
10027,10,Durango,10027,San Juan de Guadalupe
10028,10,Durango,10028,San Juan del Río
10029,10,Durango,10029,San Luis del Cordero
10030,10,Durango,10030,San Pedro del Gallo
10031,10,Durango,10031,Santa Clara
10032,10,Durango,10032,Santiago Papasquiaro
10033,10,Durango,10033,Súchil
10034,10,Durango,10034,Tamazula
10035,10,Durango,10035,Tepehuanes
10036,10,Durango,10036,Tlahualilo
10037,10,Durango,10037,Topia
10038,10,Durango,10038,Vicente Guerrero
10039,10,Durango,10039,Nuevo Ideal
10998,10,Durango,10998,No especificado
10999,10,Durango,10999,Resto de los municipios
11000,11,Guanajuato,11000,No identificado
11001,11,Guanajuato,11001,Abasolo
11002,11,Guanajuato,11002,Acámbaro
11003,11,Guanajuato,11003,San Miguel de Allende
11004,11,Guanajuato,11004,Apaseo el Alto
11005,11,Guanajuato,11005,Apaseo el Grande
11006,11,Guanajuato,11006,Atarjea
11007,11,Guanajuato,11007,Celaya
11008,11,Guanajuato,11008,Manuel Doblado
11009,11,Guanajuato,11009,Comonfort
11010,11,Guanajuato,11010,Coroneo
11011,11,Guanajuato,11011,Cortazar
11012,11,Guanajuato,11012,Cuerámaro
11013,11,Guanajuato,11013,Doctor Mora
11014,11,Guanajuato,11014,Dolores Hidalgo Cuna de la Independencia Nacional
11015,11,Guanajuato,11015,Guanajuato
11016,11,Guanajuato,11016,Huanímaro
11017,11,Guanajuato,11017,Irapuato
11018,11,Guanajuato,11018,Jaral del Progreso
11019,11,Guanajuato,11019,Jerécuaro
11020,11,Guanajuato,11020,León
11021,11,Guanajuato,11021,Moroleón
11022,11,Guanajuato,11022,Ocampo
11023,11,Guanajuato,11023,Pénjamo
11024,11,Guanajuato,11024,Pueblo Nuevo
11025,11,Guanajuato,11025,Purísima del Rincón
11026,11,Guanajuato,11026,Romita
11027,11,Guanajuato,11027,Salamanca
11028,11,Guanajuato,11028,Salvatierra
11029,11,Guanajuato,11029,San Diego de la Unión
11030,11,Guanajuato,11030,San Felipe
11031,11,Guanajuato,11031,San Francisco del Rincón
11032,11,Guanajuato,11032,San José Iturbide
11033,11,Guanajuato,11033,San Luis de la Paz
11034,11,Guanajuato,11034,Santa Catarina
11035,11,Guanajuato,11035,Santa Cruz de Juventino Rosas
11036,11,Guanajuato,11036,Santiago Maravatío
11037,11,Guanajuato,11037,Silao de la Victoria
11038,11,Guanajuato,11038,Tarandacuao
11039,11,Guanajuato,11039,Tarimoro
11040,11,Guanajuato,11040,Tierra Blanca
11041,11,Guanajuato,11041,Uriangato
11042,11,Guanajuato,11042,Valle de Santiago
11043,11,Guanajuato,11043,Victoria
11044,11,Guanajuato,11044,Villagrán
11045,11,Guanajuato,11045,Xichú
11046,11,Guanajuato,11046,Yuriria
11998,11,Guanajuato,11998,No especificado
11999,11,Guanajuato,11999,Resto de los municipios
12000,12,Guerrero,12000,No identificado
12001,12,Guerrero,12001,Acapulco de Juárez
12002,12,Guerrero,12002,Ahuacuotzingo
12003,12,Guerrero,12003,Ajuchitlán del Progreso
12004,12,Guerrero,12004,Alcozauca de Guerrero
12005,12,Guerrero,12005,Alpoyeca
12006,12,Guerrero,12006,Apaxtla
12007,12,Guerrero,12007,Arcelia
12008,12,Guerrero,12008,Atenango del Río
12009,12,Guerrero,12009,Atlamajalcingo del Monte
12010,12,Guerrero,12010,Atlixtac
12011,12,Guerrero,12011,Atoyac de Álvarez
12012,12,Guerrero,12012,Ayutla de los Libres
12013,12,Guerrero,12013,Azoyú
12014,12,Guerrero,12014,Benito Juárez
12015,12,Guerrero,12015,Buenavista de Cuéllar
12016,12,Guerrero,12016,Coahuayutla de José María Izazaga
12017,12,Guerrero,12017,Cocula
12018,12,Guerrero,12018,Copala
12019,12,Guerrero,12019,Copalillo
12020,12,Guerrero,12020,Copanatoyac
12021,12,Guerrero,12021,Coyuca de Benítez
12022,12,Guerrero,12022,Coyuca de Catalán
12023,12,Guerrero,12023,Cuajinicuilapa
12024,12,Guerrero,12024,Cualác
12025,12,Guerrero,12025,Cuautepec
12026,12,Guerrero,12026,Cuetzala del Progreso
12027,12,Guerrero,12027,Cutzamala de Pinzón
12028,12,Guerrero,12028,Chilapa de Álvarez
12029,12,Guerrero,12029,Chilpancingo de los Bravo
12030,12,Guerrero,12030,Florencio Villarreal
12031,12,Guerrero,12031,General Canuto A. Neri
12032,12,Guerrero,12032,General Heliodoro Castillo
12033,12,Guerrero,12033,Huamuxtitlán
12034,12,Guerrero,12034,Huitzuco de los Figueroa
12035,12,Guerrero,12035,Iguala de la Independencia
12036,12,Guerrero,12036,Igualapa
12037,12,Guerrero,12037,Ixcateopan de Cuauhtémoc
12038,12,Guerrero,12038,Zihuatanejo de Azueta
12039,12,Guerrero,12039,Juan R. Escudero
12040,12,Guerrero,12040,Leonardo Bravo
12041,12,Guerrero,12041,Malinaltepec
12042,12,Guerrero,12042,Mártir de Cuilapan
12043,12,Guerrero,12043,Metlatónoc
12044,12,Guerrero,12044,Mochitlán
12045,12,Guerrero,12045,Olinalá
12046,12,Guerrero,12046,Ometepec
12047,12,Guerrero,12047,Pedro Ascencio Alquisiras
12048,12,Guerrero,12048,Petatlán
12049,12,Guerrero,12049,Pilcaya
12050,12,Guerrero,12050,Pungarabato
12051,12,Guerrero,12051,Quechultenango
12052,12,Guerrero,12052,San Luis Acatlán
12053,12,Guerrero,12053,San Marcos
12054,12,Guerrero,12054,San Miguel Totolapan
12055,12,Guerrero,12055,Taxco de Alarcón
12056,12,Guerrero,12056,Tecoanapa
12057,12,Guerrero,12057,Técpan de Galeana
12058,12,Guerrero,12058,Teloloapan
12059,12,Guerrero,12059,Tepecoacuilco de Trujano
12060,12,Guerrero,12060,Tetipac
12061,12,Guerrero,12061,Tixtla de Guerrero
12062,12,Guerrero,12062,Tlacoachistlahuaca
12063,12,Guerrero,12063,Tlacoapa
12064,12,Guerrero,12064,Tlalchapa
12065,12,Guerrero,12065,Tlalixtaquilla de Maldonado
12066,12,Guerrero,12066,Tlapa de Comonfort
12067,12,Guerrero,12067,Tlapehuala
12068,12,Guerrero,12068,La Unión de Isidoro Montes de Oca
12069,12,Guerrero,12069,Xalpatláhuac
12070,12,Guerrero,12070,Xochihuehuetlán
12071,12,Guerrero,12071,Xochistlahuaca
12072,12,Guerrero,12072,Zapotitlán Tablas
12073,12,Guerrero,12073,Zirándaro
12074,12,Guerrero,12074,Zitlala
12075,12,Guerrero,12075,Eduardo Neri
12076,12,Guerrero,12076,Acatepec
12077,12,Guerrero,12077,Marquelia
12078,12,Guerrero,12078,Cochoapa el Grande
12079,12,Guerrero,12079,José Joaquín de Herrera
12080,12,Guerrero,12080,Juchitán
12081,12,Guerrero,12081,Iliatenco
12998,12,Guerrero,12998,No especificado
12999,12,Guerrero,12999,Resto de los municipios
13000,13,Hidalgo,13000,No identificado
13001,13,Hidalgo,13001,Acatlán
13002,13,Hidalgo,13002,Acaxochitlán
13003,13,Hidalgo,13003,Actopan
13004,13,Hidalgo,13004,Agua Blanca de Iturbide
13005,13,Hidalgo,13005,Ajacuba
13006,13,Hidalgo,13006,Alfajayucan
13007,13,Hidalgo,13007,Almoloya
13008,13,Hidalgo,13008,Apan
13009,13,Hidalgo,13009,El Arenal
13010,13,Hidalgo,13010,Atitalaquia
13011,13,Hidalgo,13011,Atlapexco
13012,13,Hidalgo,13012,Atotonilco el Grande
13013,13,Hidalgo,13013,Atotonilco de Tula
13014,13,Hidalgo,13014,Calnali
13015,13,Hidalgo,13015,Cardonal
13016,13,Hidalgo,13016,Cuautepec de Hinojosa
13017,13,Hidalgo,13017,Chapantongo
13018,13,Hidalgo,13018,Chapulhuacán
13019,13,Hidalgo,13019,Chilcuautla
13020,13,Hidalgo,13020,Eloxochitlán
13021,13,Hidalgo,13021,Emiliano Zapata
13022,13,Hidalgo,13022,Epazoyucan
13023,13,Hidalgo,13023,Francisco I. Madero
13024,13,Hidalgo,13024,Huasca de Ocampo
13025,13,Hidalgo,13025,Huautla
13026,13,Hidalgo,13026,Huazalingo
13027,13,Hidalgo,13027,Huehuetla
13028,13,Hidalgo,13028,Huejutla de Reyes
13029,13,Hidalgo,13029,Huichapan
13030,13,Hidalgo,13030,Ixmiquilpan
13031,13,Hidalgo,13031,Jacala de Ledezma
13032,13,Hidalgo,13032,Jaltocán
13033,13,Hidalgo,13033,Juárez Hidalgo
13034,13,Hidalgo,13034,Lolotla
13035,13,Hidalgo,13035,Metepec
13036,13,Hidalgo,13036,San Agustín Metzquititlán
13037,13,Hidalgo,13037,Metztitlán
13038,13,Hidalgo,13038,Mineral del Chico
13039,13,Hidalgo,13039,Mineral del Monte
13040,13,Hidalgo,13040,La Misión
13041,13,Hidalgo,13041,Mixquiahuala de Juárez
13042,13,Hidalgo,13042,Molango de Escamilla
13043,13,Hidalgo,13043,Nicolás Flores
13044,13,Hidalgo,13044,Nopala de Villagrán
13045,13,Hidalgo,13045,Omitlán de Juárez
13046,13,Hidalgo,13046,San Felipe Orizatlán
13047,13,Hidalgo,13047,Pacula
13048,13,Hidalgo,13048,Pachuca de Soto
13049,13,Hidalgo,13049,Pisaflores
13050,13,Hidalgo,13050,Progreso de Obregón
13051,13,Hidalgo,13051,Mineral de la Reforma
13052,13,Hidalgo,13052,San Agustín Tlaxiaca
13053,13,Hidalgo,13053,San Bartolo Tutotepec
13054,13,Hidalgo,13054,San Salvador
13055,13,Hidalgo,13055,Santiago de Anaya
13056,13,Hidalgo,13056,Santiago Tulantepec de Lugo Guerrero
13057,13,Hidalgo,13057,Singuilucan
13058,13,Hidalgo,13058,Tasquillo
13059,13,Hidalgo,13059,Tecozautla
13060,13,Hidalgo,13060,Tenango de Doria
13061,13,Hidalgo,13061,Tepeapulco
13062,13,Hidalgo,13062,Tepehuacán de Guerrero
13063,13,Hidalgo,13063,Tepeji del Río de Ocampo
13064,13,Hidalgo,13064,Tepetitlán
13065,13,Hidalgo,13065,Tetepango
13066,13,Hidalgo,13066,Villa de Tezontepec
13067,13,Hidalgo,13067,Tezontepec de Aldama
13068,13,Hidalgo,13068,Tianguistengo
13069,13,Hidalgo,13069,Tizayuca
13070,13,Hidalgo,13070,Tlahuelilpan
13071,13,Hidalgo,13071,Tlahuiltepa
13072,13,Hidalgo,13072,Tlanalapa
13073,13,Hidalgo,13073,Tlanchinol
13074,13,Hidalgo,13074,Tlaxcoapan
13075,13,Hidalgo,13075,Tolcayuca
13076,13,Hidalgo,13076,Tula de Allende
13077,13,Hidalgo,13077,Tulancingo de Bravo
13078,13,Hidalgo,13078,Xochiatipan
13079,13,Hidalgo,13079,Xochicoatlán
13080,13,Hidalgo,13080,Yahualica
13081,13,Hidalgo,13081,Zacualtipán de Ángeles
13082,13,Hidalgo,13082,Zapotlán de Juárez
13083,13,Hidalgo,13083,Zempoala
13084,13,Hidalgo,13084,Zimapán
13998,13,Hidalgo,13998,No especificado
13999,13,Hidalgo,13999,Resto de los municipios
14000,14,Jalisco,14000,No identificado
14001,14,Jalisco,14001,Acatic
14002,14,Jalisco,14002,Acatlán de Juárez
14003,14,Jalisco,14003,Ahualulco de Mercado
14004,14,Jalisco,14004,Amacueca
14005,14,Jalisco,14005,Amatitán
14006,14,Jalisco,14006,Ameca
14007,14,Jalisco,14007,San Juanito de Escobedo
14008,14,Jalisco,14008,Arandas
14009,14,Jalisco,14009,El Arenal
14010,14,Jalisco,14010,Atemajac de Brizuela
14011,14,Jalisco,14011,Atengo
14012,14,Jalisco,14012,Atenguillo
14013,14,Jalisco,14013,Atotonilco el Alto
14014,14,Jalisco,14014,Atoyac
14015,14,Jalisco,14015,Autlán de Navarro
14016,14,Jalisco,14016,Ayotlán
14017,14,Jalisco,14017,Ayutla
14018,14,Jalisco,14018,La Barca
14019,14,Jalisco,14019,Bolaños
14020,14,Jalisco,14020,Cabo Corrientes
14021,14,Jalisco,14021,Casimiro Castillo
14022,14,Jalisco,14022,Cihuatlán
14023,14,Jalisco,14023,Zapotlán el Grande
14024,14,Jalisco,14024,Cocula
14025,14,Jalisco,14025,Colotlán
14026,14,Jalisco,14026,Concepción de Buenos Aires
14027,14,Jalisco,14027,Cuautitlán de García Barragán
14028,14,Jalisco,14028,Cuautla
14029,14,Jalisco,14029,Cuquío
14030,14,Jalisco,14030,Chapala
14031,14,Jalisco,14031,Chimaltitán
14032,14,Jalisco,14032,Chiquilistlán
14033,14,Jalisco,14033,Degollado
14034,14,Jalisco,14034,Ejutla
14035,14,Jalisco,14035,Encarnación de Díaz
14036,14,Jalisco,14036,Etzatlán
14037,14,Jalisco,14037,El Grullo
14038,14,Jalisco,14038,Guachinango
14039,14,Jalisco,14039,Guadalajara
14040,14,Jalisco,14040,Hostotipaquillo
14041,14,Jalisco,14041,Huejúcar
14042,14,Jalisco,14042,Huejuquilla el Alto
14043,14,Jalisco,14043,La Huerta
14044,14,Jalisco,14044,Ixtlahuacán de los Membrillos
14045,14,Jalisco,14045,Ixtlahuacán del Río
14046,14,Jalisco,14046,Jalostotitlán
14047,14,Jalisco,14047,Jamay
14048,14,Jalisco,14048,Jesús María
14049,14,Jalisco,14049,Jilotlán de los Dolores
14050,14,Jalisco,14050,Jocotepec
14051,14,Jalisco,14051,Juanacatlán
14052,14,Jalisco,14052,Juchitlán
